TIC_ID,RA,Dec,Teff,log(g),Rotation_Period,False_Alarm_Probability,Lomb-Scargle_Power
10420291,28.451346,60.525097,7845,4.11061,1.30977,0,94.0452
347848294,33.844227,55.283875,10169,4.07716,1.19936,0,66.2544
458753229,49.271212,46.772865,nan,nan,47.6417,0,44.2767
251194424,43.494794,59.054279,9954,4.0764,4.02107,0,401.031
250832135,34.271318,50.241425,5720,5.80295,4.5255,0,46.4591
12481740,33.204694,61.238884,8080,4.09913,6.18927,0,151.398
385344085,49.117266,56.649353,5306,5.29903,3.85238,0,458.585
392223361,55.151526,55.970642,7370,4.72682,2.33171,0,183.172
72190827,59.061211,55.762714,nan,nan,50,0,287.103
445580470,31.544027,59.88002,nan,nan,17.3551,0,79.3221
389539964,22.653898,61.373604,nan,nan,26.441,0,54.7607
328510984,59.864624,60.240513,8714,4.08075,0.87667,0,90.0065
72028086,27.519006,53.9002,9359,4.07556,7.87898,0,68.3745
390410319,42.924121,63.418083,8782,5.61009,15.4919,0,59.167
399352491,26.530419,62.024178,8597,4.08291,2.07327,0,260.284
285667137,43.668229,52.399174,7521,4.88669,37.1333,0,111.056
293066205,35.736969,47.360687,6938,4.74775,0.827137,0,80.1313
238796784,44.601469,47.395039,5970,5.535,7.69882,0,43.6049
251789203,47.059717,59.171776,10801,4.08056,1.41233,0,143.602
428725583,56.927205,51.172543,nan,nan,16.7785,0,84.6399
389412934,22.433314,61.694901,nan,nan,50,0,277.257
422253595,21.865221,65.119637,6830,4.18429,2.57546,0,144.641
428938848,58.121655,52.45969,nan,nan,47.6417,0,58.3826
458944029,48.675083,63.098557,nan,nan,34.5901,0,112.079
348671861,35.887721,57.075748,6864,5.21617,35.8166,0,171.153
81301728,46.150502,65.800919,6835,4.18379,0.802176,0,40.1772
393019160,57.777939,62.013081,7341,5.09264,0.51321,0,189.177
348144897,34.359103,59.720016,5860,4.33012,3.15457,0,83.0681
192490336,46.59717,46.461594,7256,5.06261,2.499,0,60.3032
458775006,49.31854,45.89098,4685,4.53422,22.8519,0,63.7529
12827355,34.025329,65.199272,8050,4.10045,3.51704,0,40.7139
390927739,52.161275,64.360397,9625,4.07561,0.667526,0,160.488
10504690,28.61959,65.347954,9671,4.07568,50,0,64.1838
347688524,33.543029,56.831871,7441,4.60528,0.839511,0,43.374
347479526,33.051156,55.28886,6839,4.1834,0.741521,0,888.1
249918803,38.771118,50.861816,8877,4.07847,0.797111,0,168.38
348612614,35.554092,58.920029,nan,nan,0.922297,0,191.967
370946938,28.526071,56.347858,10925,4.08145,0.719854,0,208.571
347498778,48.926657,46.165188,8808,4.07934,2.47451,0,240.483
309234112,25.652358,51.416821,nan,nan,3.6704,0,136.724
428905233,57.948084,49.64476,nan,nan,2.85984,0,78.7013
459044631,60.677657,60.350555,nan,nan,10.9553,0,226.425
375088000,32.538278,59.71423,6596,4.21055,2.7965,0,287.373
385240852,51.368099,45.481411,nan,nan,7.87898,0,143.451
444137256,37.910207,57.229671,6394,4.23862,43.535,0,89.5003
348671122,35.853815,57.317646,8390,4.08799,47.6417,0,132.186
245465292,38.928463,56.739201,8472,4.08577,5.90005,0,148.464
12831181,34.115472,63.941914,5552,5.52104,20.1207,0,37.9891
428251680,54.875364,53.092411,6490,4.46355,0.847968,0,69.928
427638861,26.320625,66.276169,nan,nan,3.43336,0,68.7167
427641173,26.447705,67.459213,6243,5.05192,4.92247,0,73.6588
11426369,30.180437,62.901623,7973,4.10405,2.29986,0,246.891
445619293,36.04253,58.42123,6549,4.99632,1.73497,0,51.2262
427638861,26.320625,66.276169,nan,nan,2.7359,0,133.799
308215472,22.417559,50.826942,9129,4.07634,16.5044,0,60.0062
250583913,31.913541,50.635464,7741,4.11645,5.51359,0,166.005
445532927,30.168517,54.479225,nan,4.13663,1.29633,0,54.0742
348433880,35.163949,58.923374,8655,4.08178,2.17599,0,229.85
82002116,48.180619,63.368813,nan,nan,25.1256,0,43.6613
347491512,33.124892,59.90115,10380,4.0781,1.08823,0,424.165
250747530,33.554638,48.930008,7320,4.64771,0.551907,0,71.6749
316965103,53.502039,58.598648,3931,4.63153,15.7332,0,48.1322
251322890,44.202454,59.068649,nan,nan,2.81992,0,39.1816
450135258,38.178218,57.684868,6061,4.29372,0.926526,0,43.6533
403517819,26.781109,57.008064,nan,nan,43.535,0,281.039
251766184,46.854771,57.369213,4829,4.51762,9.08348,0,51.3856
252868439,51.517546,48.801968,6252,4.7965,0.797111,0,108.617
450126169,38.302346,54.396908,6176,4.2737,6.5083,0,47.1025
72082527,27.459422,59.341572,nan,nan,38.5505,0,206.147
315929992,51.293966,56.686375,10689,4.07982,2.96912,0,48.4748
286121998,32.345608,63.224144,nan,nan,3.2458,0,157.883
347946376,33.873282,58.064922,nan,nan,2.54304,0,63.6145
431833854,55.623808,46.476212,7210,4.15196,50,0,56.5331
301100106,35.309516,50.605251,nan,4.13334,0.769189,0,47.1827
373784806,27.78355,63.37347,6939,4.26279,0.807305,0,141.623
416094669,49.514392,45.299458,7849,4.1104,0.691754,0,42.1133
403914763,28.081291,66.247467,nan,nan,3.32049,0,63.6476
316322037,52.077271,56.877842,5942,3.26413,2.13011,0,159.623
354782990,38.571727,69.35096,6370,4.24226,15.0308,0,48.6673
445628007,36.277622,58.617382,7369,5.31836,0.515831,0,37.5921
428724542,56.934637,50.61282,6623,4.20717,0.77688,0,66.7673
374129122,31.308285,61.860016,5944,4.97192,45.4959,0,56.4938
374306922,34.337447,60.63979,5405,5.80141,15.0308,0,63.161
345918115,49.936513,61.630856,6577,4.66707,0.645761,0,86.1077
403436990,26.723863,59.592777,7628,4.12325,5.60538,0,185.95
250859672,34.536219,50.723763,nan,nan,45.4959,0,66.7248
390041762,23.792849,63.278942,8365,4.08872,4.05334,0,163.2
245548156,39.563406,58.407269,6928,3.85931,12.288,0,56.0717
54798295,20.833867,64.853294,nan,nan,41.7362,0,62.4126
245428644,38.763988,55.313419,7016,5.02297,1.23153,0,317.736
81682631,47.053344,62.162846,8434,4.08676,0.801539,0,66.857
427638861,26.320625,66.276169,nan,nan,1.19228,0,206.461
354631600,28.637411,48.324818,7225,4.15084,27.1518,0,81.6772
403434273,25.266924,59.211113,6763,4.87217,43.535,0,69.2026
389460070,22.525728,63.918659,nan,nan,1.18668,0,644.915
12218216,32.503281,61.269409,7170,5.12021,0.564554,0,169.637
418029316,42.841637,47.021,6061,5.77377,7.58323,0,58.9821
245633634,39.823267,54.572849,nan,nan,47.6417,0,88.3142
428694236,56.758879,49.712917,nan,nan,3.71085,0,168.971
450216903,58.871286,58.990128,11025,4.08223,1.0284,0,58.3249
82344789,49.883942,62.213844,6028,5.96303,14.3885,0,76.5176
427638861,26.320625,66.276169,nan,nan,1.62082,0,776.295
370126860,22.015649,59.842163,nan,nan,2.26886,0,66.2815
385402710,49.197074,59.196537,nan,nan,0.878194,0,107.857
445566107,30.819577,55.063313,8432,4.08682,0.743157,0,771.069
264736975,34.75667,59.163986,6489,4.32648,0.694608,0,81.1108
251411771,44.963306,54.060886,9881,4.07619,31.3676,0,321.048
12736693,33.716442,61.985065,9267,4.07576,24.5158,0,322.582
202926844,36.947105,44.557522,6403,4.23727,0.682869,0,48.3882
245534058,39.297953,56.498463,8918,4.07801,0.696524,0,40.9382
389983641,23.839157,61.868977,7000,5.37985,0.896909,0,39.3772
410616439,27.480902,52.859322,9370,4.07554,1.84932,0,119.512
11428712,30.229225,62.328972,8378,4.08833,5.90005,0,45.812
81523279,46.812694,61.724285,nan,nan,10.7227,0,72.6722
427638861,26.320625,66.276169,nan,nan,1.0824,0,478.523
256099165,14.847371,61.673569,nan,nan,4.92247,0,42.2074
251384128,44.677151,58.791077,4869,4.51256,2.72851,0,405.89
392588679,56.067775,61.546204,nan,nan,1.97981,0,99.7034
276187783,55.891749,68.9618,6307,4.98111,1.35547,0,41.0551
393191034,58.821703,63.00732,6260,5.66396,50,0,51.3842
354309878,27.578174,50.208836,6495,6.04486,7.10328,0,81.8067
348521143,35.660621,54.162498,nan,nan,15.2579,0,90.4334
301909087,40.318787,48.938553,7084,4.16171,2.2239,0,117.683
374485089,29.37399,54.360142,11368,4.08528,1.75608,0,580.409
428902911,57.857964,51.077065,8905,4.07815,47.6417,0,100.399
116991381,47.340969,48.272659,6065,5.87021,6.30517,0,48.6224
373621635,27.096041,61.264717,8305,4.09058,1.2799,0,110.539
251244200,43.568325,58.50695,8586,4.08314,6.07755,0,344.711
265765692,59.715117,48.301529,7346,4.14208,0.806016,0,47.6489
348528632,35.48287,56.748444,8097,4.09839,0.583131,0,64.428
453309830,24.659406,59.80872,9521,4.0755,0.697005,0,552.786
302016582,40.552422,45.761127,nan,nan,12.9166,0,59.9787
385101789,50.755918,46.336987,nan,nan,0.657531,0,42.3802
353609744,36.606071,66.124954,8324,4.08998,1.12835,0,65.0098
13363826,36.620565,62.365273,8039,5.44263,50,0,52.7342
347951319,33.99536,59.842888,nan,nan,1.04328,0,324.42
374040556,30.353112,60.358585,9469,4.07548,7.52672,0,238.268
251724542,46.636386,56.332157,nan,nan,5.96979,0,65.4356
370756825,28.141787,56.441002,5827,5.93891,14.5964,0,82.2556
374614338,31.048474,55.410755,7773,4.11461,3.48068,0,81.8744
264548904,34.477839,59.097061,6993,4.80748,25.1256,0,512.412
259106721,50.077378,52.772327,nan,nan,1.42027,0,97.7022
390737538,43.872433,62.886024,5918,3.88827,1.02113,0,227.531
347763694,33.647572,59.430351,10778,5.33825,22.8519,0,43.3321
470823033,23.369673,59.500591,8933,4.07786,0.95095,0,43.6411
72149705,27.635124,54.490276,nan,nan,50,0,60.0547
354158980,21.296886,51.305805,6561,4.21507,4.2584,0,41.21
251485750,45.005892,54.063446,6842,3.59577,31.3676,0,65.8742
374568509,30.72491,54.643658,8192,4.09456,2.97787,0,50.404
392186898,55.291285,58.390892,nan,nan,34.5901,0,73.7163
458912074,48.299465,63.113216,5597,5.98289,1.15545,0,42.2194
116495965,45.906442,48.396454,5375,4.42517,4.10273,0,262.187
445575354,30.860641,58.446583,5851,5.74837,11.3237,0,56.8647
427638861,26.320625,66.276169,nan,nan,1.12084,0,41.5863
374699261,31.294202,57.775623,6457,5.88079,8.19874,0,99.2247
252809950,50.552813,50.062931,7587,4.12584,0.533541,0,83.9886
192464331,46.255892,45.18457,nan,nan,0.546236,0,79.3647
280025279,53.58482,60.274754,5148,4.46982,0.520616,0,39.9352
13767988,37.545912,60.38792,10161,4.07713,1.02216,0,43.7788
241093777,29.443235,51.143383,nan,nan,43.535,0,139.884
374777090,31.634719,54.539516,nan,nan,1.05858,0,77.9116
13523271,37.066131,63.618397,nan,nan,4.73776,0,211.629
400741993,30.708191,60.591496,10423,4.07831,1.80633,0,152.786
322340264,36.761384,56.693298,nan,nan,23.9349,0,54.6087
192781572,48.602825,47.335567,nan,nan,0.561416,0,164.471
444832022,25.443793,61.32502,10179,4.0772,16.239,0,69.2576
50192026,40.10238,61.843506,8593,4.083,2.69215,0,274.743
116497816,46.004645,49.494061,7821,4.11192,1.3166,0,143.118
316958728,53.309276,58.467491,7352,4.14166,0.955447,0,136.534
245470653,38.967336,58.594845,nan,nan,3.06833,0,48.4318
445665544,36.335724,57.90876,nan,nan,1.02216,0,161.002
444761864,25.296676,61.31086,5126,3.41378,1.07093,0,97.2427
403623385,27.980885,56.109467,8416,4.08725,0.520616,0,149.866
309055095,25.034091,53.44062,8458,4.08613,11.5835,0,51.3875
450182870,55.405204,55.218571,3934,4.63089,4.71565,0,109.964
266392213,60.720119,49.964684,7606,4.12463,0.624598,0,1030.47
399081557,23.582647,56.45686,nan,nan,1.0284,0,56.9673
445600931,31.492388,56.300209,6334,5.11911,32.3729,0,188.114
259247228,50.478206,52.882744,6822,4.27549,0.673759,0,55.9098
456200948,52.342176,44.79361,6816,5.07587,0.597975,0,47.871
250893118,36.326508,51.70092,8308,4.09049,1.43643,0,235.481
390173896,24.221446,61.869698,nan,nan,3.29881,0,37.4946
10789075,29.003794,65.15593,7513,4.13064,26.441,0,82.3146
117869306,49.921747,51.698746,8340,4.08948,1.25603,0,68.0527
65357555,54.160718,45.070168,nan,nan,0.552813,0,48.9752
11244460,29.993449,62.694923,5337,5.74795,3.6704,0,151.295
445625389,36.127495,59.494797,7778,4.11432,0.896114,0,423.878
354969458,39.653422,69.673119,5711,4.35791,9.08348,0,39.1707
444669355,24.736059,61.346939,8705,4.0809,2.54304,0,609.485
251117392,42.661017,57.33617,8152,4.09612,8.84486,0,51.4724
266336017,60.536732,52.926208,nan,nan,1.47632,0,90.9513
420536226,31.71468,67.665184,nan,nan,2.7508,0,261.311
445632920,36.135799,57.012455,7352,4.14166,0.567727,0,141.891
403691278,37.21205,54.51173,8829,4.07906,1.44259,0,39.2811
372192228,37.996793,55.6581,5220,4.45636,11.4521,0,74.0235
265100492,41.635375,54.390926,8468,5.86522,0.704786,0,79.7714
292934521,34.11762,46.904179,6988,4.88054,0.891369,0,366.775
390896637,52.246807,62.475677,8318,4.09017,41.7362,0,83.6744
50759962,41.410066,61.608974,nan,nan,25.7666,0,145.126
428300914,55.179649,49.702785,6318,5.12815,1.31489,0,337.888
327257217,24.184906,46.944347,6107,4.28561,11.9962,0,52.1139
428763303,57.16698,51.070217,6923,4.17545,1.46137,0,95.2931
301260701,35.649447,49.380085,5923,4.31859,2.14367,0,38.4003
20703589,41.163744,47.62743,6962,4.17196,1.49822,0,338.183
276194285,56.129515,66.58812,5917,5.43287,5.93472,0,79.2136
285511713,43.261756,53.625717,9401,4.07551,3.15457,0,184.694
373897912,28.328576,61.289948,5685,4.36286,1.9644,0,38.2567
250714899,33.19837,49.511654,6681,4.20024,2.1574,0,231.922
245618834,39.898728,59.804302,10231,4.07742,5.22821,0,38.3235
347404143,33.196888,54.437508,5871,5.94978,10.7227,0,150.279
13200370,36.306065,64.34671,nan,nan,50,0,171.382
256604386,38.566737,61.411411,nan,nan,9.1659,0,82.4106
427638861,26.320625,66.276169,nan,nan,2.08611,0,63.4936
192651291,47.789574,45.688751,5684,6.07403,7.30887,0,135.775
400603519,28.701324,56.011284,nan,nan,0.879724,0,105.554
347578606,33.311743,58.948772,7155,4.6046,1.63658,0,192.359
427638861,26.320625,66.276169,nan,nan,0.730791,0,61.7906
432072680,57.324174,45.944668,9048,4.07686,2.01536,0,843.726
348227117,34.990731,58.864368,8415,4.08728,4.00513,0,51.6211
192885122,50.038544,44.672295,7197,4.15293,1.89086,0,161.731
12005213,31.044874,62.397026,nan,nan,1.46987,0,157.526
279723115,52.744495,60.751175,6104,5.5057,11.3237,0,39.5394
373897891,28.216431,61.284489,7881,5.22695,32.3729,0,107.036
372113328,37.687242,58.42981,7575,4.1266,0.776283,0,499.63
264804709,40.936137,56.912109,8247,4.09255,2.2791,0,49.0705
444669576,24.770457,61.424946,8757,4.49379,1.07549,0,59.2448
374608776,30.973513,58.167347,7324,4.14365,0.772129,0,412.676
327789522,26.54934,45.610733,5907,6.02565,11.4521,0,125.615
265382547,41.886489,55.114929,5595,4.38033,45.4959,0,83.0378
275637302,48.155783,69.633446,7344,4.14222,0.658389,0,52.5337
10428713,28.427191,62.959751,7897,4.10786,1.06304,0,522.849
251327693,44.318182,57.454384,10289,4.07767,4.05334,0,270.203
400498756,24.835039,54.247704,nan,nan,43.535,0,57.5354
285086297,26.954995,51.966961,nan,nan,6.34478,0,183.996
427638861,26.320625,66.276169,nan,nan,4.67202,0,227.566
354130886,51.682976,49.909561,5854,5.30151,0.939452,0,125.369
470802090,23.195848,58.065674,6238,5.84984,6.5505,0,77.0167
372358052,50.005411,56.546593,5621,6.01182,8.76808,0,72.3101
117811852,49.908797,50.113419,nan,nan,0.909835,0,277.711
265686313,59.589431,53.941319,7486,4.13243,0.881259,0,361.016
372794020,26.021144,64.188499,nan,nan,8.54555,0,579.889
444113639,37.359797,57.38398,8478,4.08562,0.6181,0,125.858
354130394,51.820673,50.167458,11396,4.08556,3.34247,0,447.082
117623027,49.22307,50.872814,6033,4.29871,1.31832,0,639.649
245719316,40.458071,57.963078,6977,4.11569,0.905756,0,191.243
54884121,21.087755,63.267422,7213,4.54271,0.520885,0,66.1823
357676431,35.185067,60.267212,nan,nan,15.9821,0,59.192
251430500,44.885711,56.191444,11115,4.08297,0.582123,0,181.204
49947965,39.691218,60.43927,6968,4.17143,1.12709,0,359.117
285935329,53.49455,48.909157,5832,4.33528,1.35729,0,83.5745
400613658,32.653351,57.219757,6473,5.79607,3.72453,0,114.024
372728740,25.889978,65.300957,nan,nan,47.6417,0,65.9071
390174633,24.446489,62.080593,7665,4.12097,34.5901,0,66.3972
367416205,28.958096,50.511349,5648,4.36998,17.0619,0,108.704
72532027,59.887146,55.276054,9015,4.59358,26.441,0,256.513
357828380,32.465193,67.002075,nan,nan,1.30302,0,204.708
251350436,44.266841,53.975521,5261,5.30164,1.05858,0,132.153
50119552,39.940546,62.758228,6609,4.20891,1.28971,0,110.038
308879998,24.632356,52.532898,5892,4.32425,1.18251,0,105.987
250562476,31.79848,51.677235,6909,4.2748,0.805373,0,167.461
50520405,40.743737,60.779358,9044,4.07689,3.72453,0,42.2279
302230510,41.146936,50.691917,nan,nan,0.548312,0,386.336
458911215,48.406748,63.461479,7112,4.40909,0.725542,0,182.701
50350537,40.288031,61.592873,10085,4.07684,1.57778,0,74.2645
348230049,34.895168,57.73402,7366,5.75007,0.621523,0,38.1426
49731618,38.496342,60.043667,nan,nan,1.25603,0,118.092
13611227,37.098743,61.258461,5827,5.43868,11.8554,0,105.276
390408264,43.07921,62.70845,6120,4.61257,1.46349,0,59.3348
245712094,40.565494,55.364002,8829,4.07906,1.8031,0,115.986
192731402,48.008805,45.598598,nan,nan,1.56799,0,232.593
279847800,53.237113,59.933361,7078,3.73479,1.48938,0,134.814
72614815,60.010951,57.634651,nan,nan,34.5901,0,58.2912
103946680,43.036222,53.132996,nan,nan,19.7278,0,42.2
252836354,51.075739,52.87394,10097,4.07689,1.28971,0,43.2322
432073890,57.415956,46.596424,nan,nan,0.823093,0,539.874
302235954,41.252686,53.838364,8109,4.09788,2.29463,0,120.81
250450828,30.48905,53.622211,4538,5.52826,6.95652,0,154.681
354175234,53.680663,47.886837,5725.7,4.35513,0.699903,0,123.691
421684903,21.648235,61.574017,7783,4.11404,4.9955,0,525.843
315819145,51.100821,56.199734,nan,nan,50,0,159.001
347850867,33.908318,56.435299,7857,5.35154,50,0,143.737
316838495,53.185593,57.4804,9834,4.07606,1.25291,0,201.245
299489705,26.731314,53.477974,7096,4.16075,43.535,0,190.606
71934312,26.271427,59.627258,7853,4.11018,27.1518,0,68.4119
427638861,26.320625,66.276169,nan,nan,0.681947,0,179.527
13530908,37.041144,60.819778,nan,nan,2.7508,0,67.378
422779278,22.200011,63.44474,6909,4.89667,0.528516,0,40.3768
389459580,22.323243,63.765434,6072,4.29177,1.82592,0,207.906
117116174,47.834052,49.022358,7923,4.10653,1.49158,0,49.0913
301740901,40.028956,49.120392,6359,4.24395,6.5505,0,132.307
308216683,22.294087,51.856705,5058,4.4852,23.3809,0,97.5624
389912300,23.566808,61.70319,9150,4.07623,0.94296,0,72.7778
410651162,37.228886,52.312088,7049,4.91757,0.568046,0,77.9552
458886830,35.710782,64.993149,7757,4.48124,0.674209,0,111.052
353175232,22.688574,67.054993,8389,4.08801,2.91766,0,544.598
299334264,26.574943,53.464157,nan,nan,33.4448,0,67.804
13953565,37.804254,60.916222,7952,4.10508,1.04435,0,61.4617
116370920,45.311566,49.299503,7915,4.10694,1.29301,0,411.106
117800692,49.69886,52.813641,nan,nan,1.20221,0,66.3093
251723265,46.714278,56.817188,6551,5.87559,3.35357,0,43.265
374556817,30.575764,59.630379,8374,4.08845,1.02423,0,71.1416
389982112,23.81535,61.384609,7350,4.1418,0.610627,0,38.1231
347761575,33.610929,59.753307,10141,4.07705,16.7785,0,44.2209
265088553,41.444833,58.065926,8391,4.08796,7.00476,0,123.75
327138902,23.922443,45.647282,5859,5.51359,5.42476,0,45.5115
332045942,19.013527,58.776112,nan,nan,7.818,0,78.6606
202927141,36.982866,44.840279,6278,6.08898,4.40703,0,166.523
369278688,38.012313,67.127724,9492,4.07548,1.94549,0,42.7842
408573744,43.016309,69.447212,6572,4.21363,0.695086,0,52.8924
399437298,26.844736,61.350677,9708,4.07576,3.22508,0,46.028
203010309,37.861495,45.906891,nan,nan,17.3551,0,39.307
390466898,43.27462,62.843399,7179,4.5542,1.46349,0,52.1717
470795617,22.952783,59.467003,nan,nan,1.59775,0,345.388
371005904,29.211564,57.676517,nan,nan,20.1207,0,92.7161
370508840,26.915515,58.538696,6852,4.18213,0.923139,0,135.658
392540416,55.876641,64.601875,nan,nan,1.09531,0,114.635
302015073,40.497118,47.101593,6663,4.20235,1.5902,0,68.2333
265472175,41.879784,58.334995,9578,4.07554,0.927377,0,410.527
250711044,33.072802,49.232525,6872,4.1802,0.737191,0,75.2896
251434870,44.845996,57.714436,nan,nan,35.8166,0,189.74
352839876,21.568122,67.378639,nan,nan,0.830537,0,90.5121
399356134,26.599366,60.905254,9647,4.07564,1.49379,0,203.569
251658254,46.240977,58.412857,9640,4.07563,1.38143,0,430.381
251230392,43.60399,58.03326,9634,4.07562,0.929938,0,450.655
192593597,47.531419,47.754765,nan,nan,27.1518,0,45.6267
266146440,60.435038,52.2845,5911.31,4.9078,1.89797,0,443.875
86912294,57.974134,54.64402,nan,nan,2.20931,0,39.8269
431806674,55.477939,45.367954,6305,4.25242,1.65536,0,91.1961
453309763,24.708832,59.791618,nan,nan,0.697005,0,54.5398
348611216,35.600715,58.383682,8825,4.07911,0.520348,0,66.7094
432020045,57.118122,46.024601,8248,4.09251,16.7785,0,293.571
315730297,50.818389,59.591194,5275,3.70803,6.4255,0,641.501
403681441,37.142326,58.563652,6857,4.18164,0.589943,0,368.024
286472015,45.506183,60.181206,5510,5.8989,7.36214,0,72.7227
285675899,53.162909,51.427307,8425,4.08701,0.665327,0,61.0667
393026108,58.069704,60.969124,9144,4.07626,2.00337,0,123.256
13458554,36.759873,65.647598,5542,4.39089,1.61306,0,146.415
292692829,33.135552,46.974743,6033,4.4482,0.545941,0,63.2924
301991685,40.461827,53.673759,8567,4.08355,17.6585,0,40.4647
346119256,50.812158,60.791809,nan,nan,35.8166,0,103.899
308443888,23.244489,50.241573,nan,nan,20.1207,0,69.6894
316741804,53.111523,59.166965,8921,4.07798,1.76221,0,96.2403
374839414,31.873502,56.394135,6491,6.07448,11.4521,0,62.0339
285505964,27.934912,50.910446,nan,nan,0.533823,0,60.2404
13200120,36.159794,64.266121,9673,4.07569,45.4959,0,80.3014
251789173,47.174232,59.181431,nan,nan,7.25637,0,38.3975
316139522,51.800692,58.279549,6327,4.72129,10.0806,0,49.14
389636647,22.79789,62.325596,nan,nan,22.3464,0,162.672
301912153,40.524881,49.12075,nan,nan,8.26583,0,38.9663
302071432,40.628101,48.067249,6721,4.19571,0.721397,0,319.756
245715627,40.613595,56.68959,9634,4.07562,0.513732,0,50.9662
245761295,40.672489,54.151669,6109,5.76632,3.19448,0,53.1136
428644053,56.638057,47.970932,nan,nan,41.7362,0,43.9002
82493968,50.980466,60.254257,8310,4.09042,1.83254,0,227.816
117663709,49.403867,48.835701,6519,5.32356,0.763376,0,124.843
400828768,44.949667,62.057137,5947,6.29313,15.9821,0,59.7008
431897066,56.242955,46.81353,10216,4.07735,2.11672,0,79.4849
82691698,51.699271,65.638161,5432,5.02459,11.3237,0,47.8422
428293301,55.0704,50.052677,nan,nan,45.4959,0,49.6991
427638861,26.320625,66.276169,nan,nan,0.725021,0,152.531
458811423,50.264131,58.507687,6002,5.63443,3.55417,0,59.9458
400669243,32.683322,59.22274,6832,4.93963,4.00513,0,174.825
245417129,38.726819,59.434441,nan,nan,25.7666,0,40.3718
49791024,39.034835,60.355789,5949,5.29752,43.535,0,63.9068
252841050,51.139621,52.466648,nan,nan,43.535,0,43.1205
10793861,29.07704,65.191879,8212,5.00459,1.0305,0,45.8281
370603023,27.258277,56.308846,6296,4.25385,3.35357,0,39.805
424284526,42.577773,65.105263,5333,5.81536,8.47386,0,54.0861
354178584,53.786454,49.744331,6166,5.60145,0.531576,0,38.0193
116498644,45.964069,49.99791,8246,4.09258,11.8554,0,44.6376
458912502,48.449207,62.946777,nan,nan,15.2579,0,49.3307
392541097,55.763527,64.111603,nan,nan,9.1659,0,51.825
327296336,24.782186,47.741642,6251,4.26115,1.12333,0,59.2561
348614181,35.590357,59.499676,nan,nan,0.632419,0,114.725
264612339,34.642708,57.321499,9189,4.07604,1.20796,0,39.8155
13266871,36.486179,63.600422,9703,4.07575,6.46663,0,90.3299
238742070,43.846516,46.830826,6791,4.83043,47.6417,0,98.4249
192781315,48.480835,47.513931,6954,4.17267,0.802813,0,219.884
301478857,39.317676,50.221027,nan,nan,0.705278,0,54.6731
82622683,51.648031,61.180141,9490,4.07548,1.0305,0,139.098
393076859,58.300395,64.723885,7475,3.89281,43.535,0,125.438
353491274,33.6749,65.889977,9762,4.07588,1.70279,0,114.236
316838780,53.163978,57.312012,8602,4.08281,0.773904,0,119.57
348030113,34.118856,54.010227,9037,4.07694,1.29301,0,106.431
410551207,27.364614,48.182476,5704,4.35924,0.942081,0,94.1976
259248715,50.376925,52.115417,5914,5.13189,50,0,119.639
427638861,26.320625,66.276169,nan,nan,12.9166,0,72.2892
374558589,30.637143,59.090813,nan,nan,0.701361,0,154.515
402784647,27.952168,67.558647,5759,5.1764,4.44583,0,82.8621
249834233,37.748778,50.932056,8007,4.10243,25.1256,0,124.355
251432662,44.878753,56.914818,5694,4.36114,1.11836,0,57.7312
427638861,26.320625,66.276169,nan,nan,6.46663,0,410.961
421684980,21.680405,61.140175,5754,6.07061,47.6417,0,39.9644
422533925,22.170847,61.132023,10909,4.08133,2.25367,0,57.1756
453304061,24.549775,57.527828,6054,5.60122,5.45405,0,64.6923
302687412,41.929148,66.530975,nan,nan,0.886674,0,488.995
317749874,56.597853,55.668659,nan,nan,43.535,0,60.2003
400540542,28.774218,58.022438,8853,4.07875,2.25367,0,44.0055
416095612,49.592574,44.609196,nan,nan,2.02749,0,46.0464
389981438,23.830634,61.221767,8434,4.08676,0.847257,0,50.6608
278929121,24.574103,68.816147,7726,4.11732,0.674209,0,46.4488
428759192,57.195391,53.159176,9843,4.07608,47.6417,0,75.719
12827384,34.136487,65.191376,7072,4.16267,1.39094,0,377.366
354180784,53.770905,50.912533,6221,5.65942,3.09655,0,118.303
370506154,26.953377,59.423466,nan,nan,15.9821,0,57.2801
265201097,41.598269,58.420425,7389,4.94533,0.846547,0,95.6802
251177623,43.152892,59.365749,5232,4.45403,10.2859,0,67.412
374309970,34.86357,60.16983,nan,nan,6.77002,0,101.555
317343008,55.794239,58.185051,8384,4.08816,1.24981,0,40.9454
428540338,56.248988,52.386536,nan,nan,0.940327,0,62.4178
370753498,28.175046,57.608479,8422,4.08709,2.21902,0,189.607
348019093,34.081949,58.358074,6111,4.28491,1.14368,0,456.076
427638861,26.320625,66.276169,nan,nan,0.679196,0,81.2326
50608256,41.137938,61.395317,nan,nan,3.83774,0,58.596
428769716,57.349398,48.244118,8873,4.07851,9.42241,0,66.8337
103953682,43.359155,53.882652,4963,4.49972,1.28971,0,63.8724
400537993,28.802608,59.104919,9011,4.07714,1.89797,0,42.3708
309237094,25.560059,53.288799,5375,6.14497,19.3498,0,65.562
390524174,43.457683,60.719627,6598,4.2103,1.70855,0,39.8242
389630330,22.912606,60.512402,5537,4.3919,0.723463,0,107.445
50608759,41.055135,61.553684,nan,nan,1.34824,0,37.7275
20870120,42.238117,46.884026,6867,5.00299,45.4959,0,96.0253
400442564,24.868993,56.280411,6135,5.81851,3.3987,0,42.163
250630820,32.40093,49.265278,7398,4.13843,0.653279,0,40.7839
