TIC_ID,Sector,p_r
1.881110730000000000e+08,1.500000000000000000e+01,1.142390000000000017e+00
2.736713210000000000e+08,1.500000000000000000e+01,5.166220000000000256e-01
2.736713210000000000e+08,1.600000000000000000e+01,5.166220000000000256e-01
2.946031020000000000e+08,1.400000000000000000e+01,5.386619999999999742e-01
2.946031020000000000e+08,1.500000000000000000e+01,5.386619999999999742e-01
2.946031020000000000e+08,1.600000000000000000e+01,5.386619999999999742e-01
4.272389270000000000e+08,1.600000000000000000e+01,2.656750000000000167e+00
4.272389270000000000e+08,1.700000000000000000e+01,2.656750000000000167e+00
4.272389270000000000e+08,1.800000000000000000e+01,2.656750000000000167e+00
4.272389270000000000e+08,2.400000000000000000e+01,2.656750000000000167e+00
4.172068830000000000e+08,1.500000000000000000e+01,1.418640000000000079e+01
4.172068830000000000e+08,1.600000000000000000e+01,1.418640000000000079e+01
4.053265020000000000e+08,1.600000000000000000e+01,3.581660000000000110e+01
4.053265020000000000e+08,1.700000000000000000e+01,3.581660000000000110e+01
4.053265020000000000e+08,2.400000000000000000e+01,3.581660000000000110e+01
2.950205100000000000e+08,1.400000000000000000e+01,1.498220000000000107e+00
2.950205100000000000e+08,1.500000000000000000e+01,1.498220000000000107e+00
2.950205100000000000e+08,1.600000000000000000e+01,1.498220000000000107e+00
2.956358340000000000e+08,1.400000000000000000e+01,5.020330000000000403e+00
2.956358340000000000e+08,1.500000000000000000e+01,5.020330000000000403e+00
2.956358340000000000e+08,1.600000000000000000e+01,5.020330000000000403e+00
3.387305090000000000e+08,1.600000000000000000e+01,2.951769999999999783e+00
3.387305090000000000e+08,1.700000000000000000e+01,2.951769999999999783e+00
3.387305090000000000e+08,2.400000000000000000e+01,2.951769999999999783e+00
4.202345670000000000e+08,1.600000000000000000e+01,9.342390000000000416e-01
4.202345670000000000e+08,1.700000000000000000e+01,9.342390000000000416e-01
3.342655290000000000e+08,1.600000000000000000e+01,4.764170000000000016e+01
3.342655290000000000e+08,1.700000000000000000e+01,4.764170000000000016e+01
3.342655290000000000e+08,2.400000000000000000e+01,4.764170000000000016e+01
4.698039100000000000e+08,1.600000000000000000e+01,1.231530000000000014e+00
4.698039100000000000e+08,1.700000000000000000e+01,1.231530000000000014e+00
3.245813060000000000e+08,1.600000000000000000e+01,1.964399999999999924e+00
3.245813060000000000e+08,1.700000000000000000e+01,1.964399999999999924e+00
3.418808330000000000e+08,1.600000000000000000e+01,1.573320000000000007e+01
1.999796280000000000e+08,1.600000000000000000e+01,4.764170000000000016e+01
1.367606320000000000e+08,1.500000000000000000e+01,1.159429999999999961e+00
1.367606320000000000e+08,1.600000000000000000e+01,1.159429999999999961e+00
2.863865870000000000e+08,1.500000000000000000e+01,1.113420000000000076e+00
2.863865870000000000e+08,1.600000000000000000e+01,1.113420000000000076e+00
2.863865870000000000e+08,1.700000000000000000e+01,1.113420000000000076e+00
2.948949870000000000e+08,1.400000000000000000e+01,9.316539999999999822e-01
2.948949870000000000e+08,1.500000000000000000e+01,9.316539999999999822e-01
2.948949870000000000e+08,1.600000000000000000e+01,9.316539999999999822e-01
2.773814980000000000e+08,1.500000000000000000e+01,7.698820000000000441e+00
2.773814980000000000e+08,1.600000000000000000e+01,7.698820000000000441e+00
4.060311360000000000e+08,1.600000000000000000e+01,1.233030000000000070e+00
4.060311360000000000e+08,1.700000000000000000e+01,1.233030000000000070e+00
4.060311360000000000e+08,2.400000000000000000e+01,1.233030000000000070e+00
3.880202400000000000e+08,1.500000000000000000e+01,3.713329999999999842e+01
3.880202400000000000e+08,1.600000000000000000e+01,3.713329999999999842e+01
4.123596110000000000e+08,1.600000000000000000e+01,6.755619999999999958e-01
4.123596110000000000e+08,1.700000000000000000e+01,6.755619999999999958e-01
4.123596110000000000e+08,1.800000000000000000e+01,6.755619999999999958e-01
4.123596110000000000e+08,2.400000000000000000e+01,6.755619999999999958e-01
3.373722600000000000e+08,1.600000000000000000e+01,8.953189999999999760e-01
3.373722600000000000e+08,1.700000000000000000e+01,8.953189999999999760e-01
3.373722600000000000e+08,2.400000000000000000e+01,8.953189999999999760e-01
3.262465790000000000e+08,1.600000000000000000e+01,9.009089999999999598e-01
4.559596300000000000e+08,1.700000000000000000e+01,7.137499999999999956e-01
4.559596300000000000e+08,1.800000000000000000e+01,7.137499999999999956e-01
4.559596300000000000e+08,2.400000000000000000e+01,7.137499999999999956e-01
4.672967010000000000e+08,1.600000000000000000e+01,5.000000000000000000e+01
4.672967010000000000e+08,1.700000000000000000e+01,5.000000000000000000e+01
4.672967010000000000e+08,2.400000000000000000e+01,5.000000000000000000e+01
4.176092660000000000e+08,1.600000000000000000e+01,5.000000000000000000e+01
4.176092660000000000e+08,1.700000000000000000e+01,5.000000000000000000e+01
4.176092660000000000e+08,1.800000000000000000e+01,5.000000000000000000e+01
4.176092660000000000e+08,2.400000000000000000e+01,5.000000000000000000e+01
6.428127500000000000e+07,1.500000000000000000e+01,6.670850000000000390e-01
6.428127500000000000e+07,1.600000000000000000e+01,6.670850000000000390e-01
3.674232930000000000e+08,1.700000000000000000e+01,1.143680000000000030e+00
3.674232930000000000e+08,1.800000000000000000e+01,1.143680000000000030e+00
3.674232930000000000e+08,2.400000000000000000e+01,1.143680000000000030e+00
3.302410160000000000e+08,1.600000000000000000e+01,1.183890000000000109e+00
3.302410160000000000e+08,1.700000000000000000e+01,1.183890000000000109e+00
2.943684330000000000e+08,1.400000000000000000e+01,1.225549999999999917e+00
2.943684330000000000e+08,1.500000000000000000e+01,1.225549999999999917e+00
2.601747310000000000e+08,1.600000000000000000e+01,5.700280000000000236e+00
2.601747310000000000e+08,1.700000000000000000e+01,5.700280000000000236e+00
3.647376150000000000e+08,1.500000000000000000e+01,2.788780000000000037e+00
3.647376150000000000e+08,1.600000000000000000e+01,2.788780000000000037e+00
2.775049290000000000e+08,1.500000000000000000e+01,9.172709999999999475e-01
2.775049290000000000e+08,1.600000000000000000e+01,9.172709999999999475e-01
2.775049290000000000e+08,1.700000000000000000e+01,9.172709999999999475e-01
4.271459440000000000e+08,1.600000000000000000e+01,4.008019999999999783e+01
4.271459440000000000e+08,1.700000000000000000e+01,4.008019999999999783e+01
4.271459440000000000e+08,1.800000000000000000e+01,4.008019999999999783e+01
4.271459440000000000e+08,2.400000000000000000e+01,4.008019999999999783e+01
6.489677800000000000e+07,1.500000000000000000e+01,5.201290000000000191e+00
6.489677800000000000e+07,1.600000000000000000e+01,5.201290000000000191e+00
2.564300320000000000e+08,1.600000000000000000e+01,4.549589999999999890e+01
2.564300320000000000e+08,1.700000000000000000e+01,4.549589999999999890e+01
2.564300320000000000e+08,1.800000000000000000e+01,4.549589999999999890e+01
2.564300320000000000e+08,2.400000000000000000e+01,4.549589999999999890e+01
2.564300320000000000e+08,2.500000000000000000e+01,4.549589999999999890e+01
3.757856830000000000e+08,1.700000000000000000e+01,3.867129999999999956e+00
3.757856830000000000e+08,1.800000000000000000e+01,3.867129999999999956e+00
3.757856830000000000e+08,2.400000000000000000e+01,3.867129999999999956e+00
3.757856830000000000e+08,2.500000000000000000e+01,3.867129999999999956e+00
3.760483570000000000e+08,1.700000000000000000e+01,8.451300000000000479e-01
3.760483570000000000e+08,2.400000000000000000e+01,8.451300000000000479e-01
3.264823690000000000e+08,1.600000000000000000e+01,9.164390000000000036e-01
3.264823690000000000e+08,1.700000000000000000e+01,9.164390000000000036e-01
3.378268490000000000e+08,1.600000000000000000e+01,2.392459999999999809e+00
3.378268490000000000e+08,1.700000000000000000e+01,2.392459999999999809e+00
3.378268490000000000e+08,2.400000000000000000e+01,2.392459999999999809e+00
3.524432700000000000e+08,1.400000000000000000e+01,4.946579999999999977e+00
3.524432700000000000e+08,1.500000000000000000e+01,4.946579999999999977e+00
3.524432700000000000e+08,1.600000000000000000e+01,4.946579999999999977e+00
3.525583100000000000e+08,1.400000000000000000e+01,7.756870000000000154e-01
3.525583100000000000e+08,1.500000000000000000e+01,7.756870000000000154e-01
3.525583100000000000e+08,1.600000000000000000e+01,7.756870000000000154e-01
2.889892520000000000e+08,1.500000000000000000e+01,1.058580000000000076e+00
2.889892520000000000e+08,1.600000000000000000e+01,1.058580000000000076e+00
2.736703740000000000e+08,1.500000000000000000e+01,1.525789999999999935e+01
2.736703740000000000e+08,1.600000000000000000e+01,1.525789999999999935e+01
6.250743100000000000e+07,1.500000000000000000e+01,7.804820000000000091e-01
6.250743100000000000e+07,1.600000000000000000e+01,7.804820000000000091e-01
3.160326730000000000e+08,1.500000000000000000e+01,2.052969999999999828e+01
3.160326730000000000e+08,1.600000000000000000e+01,2.052969999999999828e+01
3.160326730000000000e+08,1.700000000000000000e+01,2.052969999999999828e+01
4.279948810000000000e+08,1.600000000000000000e+01,1.113420000000000076e+00
4.308482530000000000e+08,1.600000000000000000e+01,9.394519999999999538e-01
2.764818150000000000e+08,1.500000000000000000e+01,5.623540000000000205e-01
2.764818150000000000e+08,1.600000000000000000e+01,5.623540000000000205e-01
2.764818150000000000e+08,1.700000000000000000e+01,5.623540000000000205e-01
3.652139140000000000e+08,1.500000000000000000e+01,8.388139999999999485e-01
3.652139140000000000e+08,1.600000000000000000e+01,8.388139999999999485e-01
4.091641460000000000e+08,1.600000000000000000e+01,5.777940000000000298e-01
4.091641460000000000e+08,2.400000000000000000e+01,5.777940000000000298e-01
2.764865720000000000e+08,1.500000000000000000e+01,6.917539999999999800e-01
2.764865720000000000e+08,1.600000000000000000e+01,6.917539999999999800e-01
2.764865720000000000e+08,1.700000000000000000e+01,6.917539999999999800e-01
2.369842780000000000e+08,1.500000000000000000e+01,2.095560000000000045e+01
2.369842780000000000e+08,1.600000000000000000e+01,2.095560000000000045e+01
2.369842780000000000e+08,1.700000000000000000e+01,2.095560000000000045e+01
2.369842780000000000e+08,1.800000000000000000e+01,2.095560000000000045e+01
2.369842780000000000e+08,2.100000000000000000e+01,2.095560000000000045e+01
2.369842780000000000e+08,2.400000000000000000e+01,2.095560000000000045e+01
2.369842780000000000e+08,2.500000000000000000e+01,2.095560000000000045e+01
3.881936250000000000e+08,1.500000000000000000e+01,9.518459999999999699e-01
3.881936250000000000e+08,1.600000000000000000e+01,9.518459999999999699e-01
2.403430700000000000e+08,1.500000000000000000e+01,5.000000000000000000e+01
2.403430700000000000e+08,1.600000000000000000e+01,5.000000000000000000e+01
4.099946120000000000e+08,1.600000000000000000e+01,5.976219999999999866e-01
4.099946120000000000e+08,1.700000000000000000e+01,5.976219999999999866e-01
4.099946120000000000e+08,2.400000000000000000e+01,5.976219999999999866e-01
4.123590810000000000e+08,1.600000000000000000e+01,1.058580000000000076e+00
4.123590810000000000e+08,1.800000000000000000e+01,1.058580000000000076e+00
4.123590810000000000e+08,2.400000000000000000e+01,1.058580000000000076e+00
3.353587130000000000e+08,1.600000000000000000e+01,2.876129999999999853e+00
3.353587130000000000e+08,1.700000000000000000e+01,2.876129999999999853e+00
3.353587130000000000e+08,1.800000000000000000e+01,2.876129999999999853e+00
3.353587130000000000e+08,2.400000000000000000e+01,2.876129999999999853e+00
3.360022600000000000e+08,1.600000000000000000e+01,3.459009999999999962e+01
3.360022600000000000e+08,1.800000000000000000e+01,3.459009999999999962e+01
3.360022600000000000e+08,2.400000000000000000e+01,3.459009999999999962e+01
4.201886380000000000e+08,1.600000000000000000e+01,1.361289999999999978e+01
4.201886380000000000e+08,1.700000000000000000e+01,1.361289999999999978e+01
2.498042200000000000e+08,1.600000000000000000e+01,2.285190000000000055e+01
2.498042200000000000e+08,1.700000000000000000e+01,2.285190000000000055e+01
3.586209730000000000e+08,1.500000000000000000e+01,7.366540000000000310e-01
3.443820120000000000e+08,1.500000000000000000e+01,1.257589999999999986e+00
3.443820120000000000e+08,1.600000000000000000e+01,1.257589999999999986e+00
3.443820120000000000e+08,1.700000000000000000e+01,1.257589999999999986e+00
1.377900890000000000e+08,1.500000000000000000e+01,1.598210000000000086e+01
1.377900890000000000e+08,1.600000000000000000e+01,1.598210000000000086e+01
3.152338560000000000e+08,1.500000000000000000e+01,2.512559999999999860e+01
3.152338560000000000e+08,1.600000000000000000e+01,2.512559999999999860e+01
3.152338560000000000e+08,1.700000000000000000e+01,2.512559999999999860e+01
4.296217500000000000e+08,1.500000000000000000e+01,1.536969999999999947e+00
4.296217500000000000e+08,1.600000000000000000e+01,1.536969999999999947e+00
4.296217500000000000e+08,1.700000000000000000e+01,1.536969999999999947e+00
3.221337900000000000e+08,1.600000000000000000e+01,2.512559999999999860e+01
3.221337900000000000e+08,1.700000000000000000e+01,2.512559999999999860e+01
3.221337900000000000e+08,1.800000000000000000e+01,2.512559999999999860e+01
3.221337900000000000e+08,2.400000000000000000e+01,2.512559999999999860e+01
4.698027780000000000e+08,1.600000000000000000e+01,5.574449999999999683e+00
4.698027780000000000e+08,1.700000000000000000e+01,5.574449999999999683e+00
4.558629900000000000e+08,1.600000000000000000e+01,1.114649999999999919e+00
4.558629900000000000e+08,1.700000000000000000e+01,1.114649999999999919e+00
4.558629900000000000e+08,2.400000000000000000e+01,1.114649999999999919e+00
3.655889410000000000e+08,1.500000000000000000e+01,3.517040000000000166e+00
3.655889410000000000e+08,1.600000000000000000e+01,3.517040000000000166e+00
3.655889410000000000e+08,1.700000000000000000e+01,3.517040000000000166e+00
3.655889410000000000e+08,2.400000000000000000e+01,3.517040000000000166e+00
2.737924680000000000e+08,1.500000000000000000e+01,3.581660000000000110e+01
2.737924680000000000e+08,1.600000000000000000e+01,3.581660000000000110e+01
4.695261940000000000e+08,1.600000000000000000e+01,4.549589999999999890e+01
4.695261940000000000e+08,1.700000000000000000e+01,4.549589999999999890e+01
